Target	Alias	Gene	Barcode	Filtered	Counts	Corr_Within	Corr_Between
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rif1-P1P2	RIF1___152266651.23-P1P2	0	358752.0	0.9974194302318797	0.9923379091144974
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ring1-P1P2	RING1_-_33176343.23-P1P2	0	673424.0	0.9993463812031202	0.9965721337916159
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ring1-P1P2	RING1___33176535.23-P1P2	0	728560.0	0.9990169698941946	0.9964038279559593
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ring1-P1P2	RING1___33176541.23-P1P2	0	749694.0	0.9994491176416364	0.9958584349433013
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh1-P1P2	RNASEH1_-_3605827.23-P1P2	0	410060.0	0.996927086308959	0.9965933192829138
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh1-P1P2	RNASEH1___3605908.23-P1P2	0	586980.0	0.9947678522482444	0.9943864603384005
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh1-P1P2	RNASEH1___3606182.23-P1P2	0	282502.0	0.9925829097255366	0.9957035405468283
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh2a-P1P2	RNASEH2A_-_12917521.23-P1P2	0	657614.0	0.9984877222440327	0.9952048499716573
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh2a-P1P2	RNASEH2A___12917522.23-P1P2	0	464186.0	0.9965659224155539	0.9883572756687397
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnaseh2a-P1P2	RNASEH2A___12917619.23-P1P2	0	190138.0	0.997639154849358	0.9970384546189673
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf168-P1P2	RNF168___196230525.23-P1P2	0	373790.0	0.9979164343318006	0.9954371866983679
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf168-P1P2	RNF168___196230575.23-P1P2	0	501816.0	0.9969079721499573	0.996290058406557
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf168-P1P2	RNF168___196230600.23-P1P2	0	425908.0	0.9973451043544758	0.997919106536019
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf2-P1P2	RNF2_-_185014699.23-P1P2	0	489822.0	0.9918568005900141	0.996750612911704
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf2-P1P2	RNF2___185014687.23-P1P2	0	411846.0	0.9911896783920502	0.9953457956768897
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf2-P1P2	RNF2___185014727.23-P1P2	0	296488.0	0.9873489379336619	0.9821301565918008
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf20-P1P2	RNF20_-_104296166.23-P1P2	0	77882.0	0.9788780118516922	0.9854142691580714
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf20-P1P2	RNF20_-_104296229.23-P1P2	0	698384.0	0.9761995211616996	0.9919985215944053
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf20-P1P2	RNF20___104296268.23-P1P2	0	306634.0	0.9893890360161943	0.9916113545663666
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf4-P1P2	RNF4_-_2470875.23-P1P2	0	312220.0	0.9970721131472119	0.9935556768170336
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf4-P1P2	RNF4_-_2470887.23-P1P2	0	386316.0	0.9960816988633433	0.9955647782392705
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf4-P1P2	RNF4_-_2471349.23-P1P2	0	565652.0	0.9957490446710041	0.9953950049477539
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf40-P1P2	RNF40_-_30773655.23-P1P2	0	468312.0	0.9953280101150339	0.9960405353370818
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf40-P1P2	RNF40_-_30773658.23-P1P2	0	319318.0	0.9940082008408417	0.9942562630972402
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf40-P1P2	RNF40_-_30773681.23-P1P2	0	189616.0	0.9941731840214265	0.9944187644474629
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf8-P1P2	RNF8_-_37321900.23-P1P2	0	480394.0	0.9916653816797869	0.9970673228888289
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf8-P1P2	RNF8_-_37321993.23-P1P2	0	186122.0	0.9859131938950387	0.9793122208240388
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rnf8-P1P2	RNF8_-_37322005.23-P1P2	0	403234.0	0.9934471469750568	0.9951379607982281
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa1-P1P2	RPA1_-_1733303.23-P1P2	0	5070.0	0.9346202372998554	0.9705402447909441
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa1-P1P2	RPA1_-_1733358.23-P1P2	0	14882.0	0.9358266160462011	0.9534813070701732
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa1-P1P2	RPA1_-_1733528.23-P1P2	0	49206.0	0.9528634739861629	0.9795552488548049
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa2-P1P2	RPA2_-_28241061.23-P1P2	0	11254.0	0.9636909593583647	0.9623632337169526
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa2-P1P2	RPA2___28241028.23-P1P2	0	29526.0	0.982531842955483	0.975504191969957
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa2-P1P2	RPA2___28241031.23-P1P2	0	22074.0	0.9613010720688308	0.9650680272016204
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa3-P1P2	RPA3_-_7680087.23-P1P2	0	18538.0	0.9327449757277719	0.9487824342130151
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa3-P1P2	RPA3_-_7680380.23-P1P2	0	240494.0	0.9610448334260919	0.9899336523549546
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa3-P1P2	RPA3___7680352.23-P1P2	0	323650.0	0.9690737811378957	0.9953395050642313
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa4-P1P2	RPA4___96139186.23-P1P2	0	597178.0	0.9992837289602157	0.9929369261139132
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa4-P1P2	RPA4___96139247.23-P1P2	0	608994.0	0.9995670152737135	0.9928010735541267
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rpa4-P1P2	RPA4___96139276.23-P1P2	0	582414.0	0.9992089729692807	0.9908484715110836
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rrm2b-P1P2	RRM2B___103251059.23-P1P2	0	396678.0	0.9979366240220424	0.9983572804838771
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rrm2b-P1P2	RRM2B___103251153.23-P1P2	0	865676.0	0.996059365542711	0.9949504857016933
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rrm2b-P1P2	RRM2B___103251357.23-P1P2	0	281910.0	0.9973454893302767	0.9972111353319258
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rtel1-P1P2	RTEL1_-_62289740.23-P1P2	0	428192.0	0.9958934835428505	0.9909089542288495
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rtel1-P1P2	RTEL1_-_62289757.23-P1P2	0	302236.0	0.9973386831743885	0.9960406679247602
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Rtel1-P1P2	RTEL1___62289702.23-P1P2	0	486444.0	0.9969733620302363	0.9970598681940586
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl1-P1P2	RUVBL1___127842425.23-P1P2	0	52976.0	0.9901529250849881	0.9944776066227432
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl1-P1P2	RUVBL1___127842624.23-P1P2	0	49632.0	0.9941685383995211	0.9891172582860864
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl1-P1P2	RUVBL1___127842630.23-P1P2	0	30684.0	0.9937140944987513	0.9918201281756979
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl2-P1P2	RUVBL2_-_49496777.23-P1P2	0	854016.0	0.9900150877570544	0.9960627340566852
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl2-P1P2	RUVBL2_-_49497171.23-P1P2	0	229014.0	0.9902616106298967	0.9860102454915428
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Ruvbl2-P1P2	RUVBL2___49497175.23-P1P2	0	263254.0	0.9956471338966	0.9931271238064314
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sae1-P1P2	SAE1_-_47634161.23-P1P2	0	227582.0	0.995846029344556	0.9889487121768012
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sae1-P1P2	SAE1_-_47634169.23-P1P2	0	145666.0	0.9955890987288347	0.9942590272210633
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sae1-P1P2	SAE1_-_47634249.23-P1P2	0	606996.0	0.9960701886830052	0.9909922002754659
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setd2-P1P2	SETD2_-_47205422.23-P1P2	0	543212.0	0.9969432551248222	0.9925550876116858
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setd2-P1P2	SETD2_-_47205505.23-P1P2	0	404744.0	0.9978215636674816	0.9916113883284919
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setd2-P1P2	SETD2___47205374.23-P1P2	0	351568.0	0.9980203788566695	0.99270831965575
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setmar-P1P2	SETMAR_-_4345096.23-P1P2	0	541006.0	0.9989415741129886	0.9963509676112984
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setmar-P1P2	SETMAR___4345121.23-P1P2	0	607402.0	0.998921494300796	0.9989444252707959
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setmar-P1P2	SETMAR___4345252.23-P1P2	0	565224.0	0.9995104451929834	0.997808405752882
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setx-P1P2	SETX___135230302.23-P1P2	0	465150.0	0.9950254480787228	0.9930904479239213
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setx-P1P2	SETX___135230334.23-P1P2	0	494008.0	0.9933046067315165	0.997846745405548
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Setx-P1P2	SETX___135230337.23-P1P2	0	555214.0	0.9968056716046925	0.9937859000941969
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol1-P1P2	SGOL1___20227653.23-P1P2	0	206782.0	0.996646573715007	0.9906880337568693
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol1-P1P2	SGOL1___20227665.23-P1P2	0	193354.0	0.994374543740453	0.9882952493063498
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol1-P1P2	SGOL1___20227668.23-P1P2	0	182568.0	0.9953441774248759	0.9909032415626512
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol2-P1P2	SGOL2_-_201390890.23-P1P2	0	470364.0	0.9976165299519295	0.9942544034701805
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol2-P1P2	SGOL2_-_201390896.23-P1P2	0	356338.0	0.9960396968060008	0.9885444924793932
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sgol2-P1P2	SGOL2___201391089.23-P1P2	0	401342.0	0.9962297700974976	0.9966459809804652
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shfm1-P1P2	SHFM1___96338938.23-P1P2	0	33280.0	0.9633327856802179	0.9638292965973787
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shfm1-P1P2	SHFM1___96339147.23-P1P2	0	17246.0	0.9691488448950458	0.977210550565859
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shfm1-P1P2	SHFM1___96339150.23-P1P2	0	17384.0	0.9611327522797514	0.9634573095281921
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shprh-P1P2	SHPRH___146285168.23-P1P2	0	298028.0	0.9975904315842639	0.9959858438372948
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shprh-P1P2	SHPRH___146285439.23-P1P2	0	414474.0	0.9985781096345101	0.993588949340913
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Shprh-P1P2	SHPRH___146285458.23-P1P2	0	447594.0	0.9979778546573401	0.9948206036636366
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sirt6-P1P2	SIRT6_-_4182479.23-P1P2	0	336524.0	0.999516222561759	0.9980539763952785
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sirt6-P1P2	SIRT6___4182469.23-P1P2	0	547896.0	0.9992858021028288	0.9966272183231563
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Sirt6-P1P2	SIRT6___4182517.23-P1P2	0	800088.0	0.999232611456016	0.99844009372684
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Skiv2l-P1P2	SKIV2L_-_31926991.23-P1P2	0	713594.0	0.9906418966984634	0.9960216670715425
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Skiv2l-P1P2	SKIV2L_-_31926997.23-P1P2	0	373986.0	0.9855019429124063	0.9936479543060494
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Skiv2l-P1P2	SKIV2L___31927098.23-P1P2	0	30490.0	0.9795966074380831	0.9827653043169048
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Slx4-P1P2	SLX4___3661515.23-P1P2	0	315270.0	0.9995598285477316	0.9901641321529753
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Slx4-P1P2	SLX4___3661555.23-P1P2	0	449634.0	0.9992711367421994	0.9901498019635567
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Slx4-P1P2	SLX4___3661568.23-P1P2	0	422684.0	0.9994815561566557	0.9875230920913395
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca2-P1P2	SMARCA2_-_2015368.23-P1P2	0	865376.0	0.9985899300168158	0.9959701964936828
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca2-P1P2	SMARCA2___2015334.23-P1P2	0	569846.0	0.9980783968723388	0.9964887209519455
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca2-P1P2	SMARCA2___2015381.23-P1P2	0	287086.0	0.9980564946534052	0.9984674967884439
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca4-P1P2	SMARCA4_-_11071741.23-P1P2	0	291878.0	0.9972716415800402	0.9978860382096555
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca4-P1P2	SMARCA4_-_11071834.23-P1P2	0	576140.0	0.9981549869233701	0.9962425169150315
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca4-P1P2	SMARCA4___11071724.23-P1P2	0	356770.0	0.9971782680834569	0.9953647842325768
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca5-P1P2	SMARCA5_-_144434861.23-P1P2	0	405696.0	0.9975198214184335	0.9940163217360848
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca5-P1P2	SMARCA5_-_144434878.23-P1P2	0	432654.0	0.9971700563898368	0.9980829982024813
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarca5-P1P2	SMARCA5___144435110.23-P1P2	0	172826.0	0.9967759676308094	0.9951923669924473
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcad1-P1P2	SMARCAD1___95128938.23-P1P2	0	1048554.0	0.9992473432774343	0.9985143640418067
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcad1-P1P2	SMARCAD1___95128983.23-P1P2	0	910000.0	0.9990609438093638	0.998708441565622
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcad1-P1P2	SMARCAD1___95129013.23-P1P2	0	662612.0	0.9987275355264271	0.9954213445097916
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcal1-P1P2	SMARCAL1_-_217277235.23-P1P2	0	533072.0	0.9982064561450996	0.9919421842953908
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcal1-P1P2	SMARCAL1_-_217277482.23-P1P2	0	513082.0	0.9982207114013517	0.9971975626221413
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcal1-P1P2	SMARCAL1___217277208.23-P1P2	0	589842.0	0.9983560502070994	0.9943289098703963
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P1	SMARCB1_-_24129194.23-P1	0	385006.0	0.9954918343473104	0.9962343439732041
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P1	SMARCB1_-_24129197.23-P1	0	363844.0	0.9972548323585146	0.9957367285421208
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P1	SMARCB1___24129177.23-P1	0	478380.0	0.9935837997603785	0.9884832871477356
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P2	SMARCB1_-_24134004.23-P2	0	295346.0	0.9972947679561966	0.9912341828808581
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P2	SMARCB1___24133953.23-P2	0	584098.0	0.996574005034758	0.9969882381395102
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcb1-P2	SMARCB1___24133990.23-P2	0	282768.0	0.997763269216877	0.9929667573116868
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc1-P1P2	SMARCC1___47822975.23-P1P2	0	267688.0	0.9988713692622738	0.9881291280291887
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc1-P1P2	SMARCC1___47823295.23-P1P2	0	462434.0	0.9991543851419098	0.989134724105159
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc1-P1P2	SMARCC1___47823340.23-P1P2	0	357568.0	0.998936934974439	0.9861646090978871
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc2-P1P2	SMARCC2_-_56583186.23-P1P2	0	405060.0	0.9968851915235765	0.992164376138585
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc2-P1P2	SMARCC2___56583078.23-P1P2	0	531798.0	0.9978119572030422	0.9978049096252165
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcc2-P1P2	SMARCC2___56583238.23-P1P2	0	576198.0	0.9967111002491307	0.9971552204840259
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd1-P1P2	SMARCD1___50478994.23-P1P2	0	892070.0	0.9979411831369713	0.9992972584886052
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd1-P1P2	SMARCD1___50479015.23-P1P2	0	569506.0	0.9990018076221023	0.997143115202811
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd1-P1P2	SMARCD1___50479037.23-P1P2	0	378600.0	0.9977064985848008	0.9941871811983993
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd2-P1P2	SMARCD2___61920026.23-P1P2	0	536714.0	0.9996092132644508	0.9955831850792052
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd2-P1P2	SMARCD2___61920056.23-P1P2	0	626010.0	0.9996904546099463	0.9942961670579583
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarcd2-P1P2	SMARCD2___61920077.23-P1P2	0	646138.0	0.99963189270644	0.9954557518682694
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarce1-P1P2	SMARCE1_-_38804030.23-P1P2	0	216394.0	0.994964389248664	0.987819331009093
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarce1-P1P2	SMARCE1___38804063.23-P1P2	0	377684.0	0.9919049542838021	0.9910266434666875
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smarce1-P1P2	SMARCE1___38804083.23-P1P2	0	412796.0	0.9921714824714225	0.9732092505957732
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1a-P1P2	SMC1A_-_53449580.23-P1P2	0	205748.0	0.9963651066708358	0.9900703426918563
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1a-P1P2	SMC1A_-_53449606.23-P1P2	0	66060.0	0.9933463770739762	0.9846802223587595
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1a-P1P2	SMC1A_-_53449619.23-P1P2	0	246656.0	0.9916967333808119	0.9829870870420186
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1b-P1P2	SMC1B___45809456.23-P1P2	0	742974.0	0.9961461904303797	0.9924187884540194
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1b-P1P2	SMC1B___45809459.23-P1P2	0	530420.0	0.9953460481025991	0.9894789570998187
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc1b-P1P2	SMC1B___45809469.23-P1P2	0	335246.0	0.9946802431205177	0.9914936427771535
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc2-P1P2	SMC2_-_106856631.23-P1P2	0	96770.0	0.9934086712896506	0.972998399531379
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc2-P1P2	SMC2_-_106856788.23-P1P2	0	372910.0	0.9965012113456697	0.9861503083158635
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc2-P1P2	SMC2___106856781.23-P1P2	0	149500.0	0.9967336906488315	0.9836201974839046
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc3-P1P2	SMC3___112327512.23-P1P2	0	253434.0	0.98840213249801	0.988179461620668
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc3-P1P2	SMC3___112327520.23-P1P2	0	116188.0	0.9822098975136995	0.9810191983518871
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc3-P1P2	SMC3___112327677.23-P1P2	0	529324.0	0.9901682799139064	0.9767435282222748
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P1	SMC4_-_160117471.23-P1	0	49832.0	0.9946020255087907	0.9885369254343322
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P1	SMC4_-_160117475.23-P1	0	618824.0	0.9974985758196064	0.9938417853618274
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P1	SMC4_-_160117489.23-P1	0	459678.0	0.995154145789285	0.9912200277416986
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P2	SMC4_-_160122169.23-P2	0	921694.0	0.9988220749635651	0.9952038856271024
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P2	SMC4_-_160122206.23-P2	0	818926.0	0.9976546624906741	0.998072668985348
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smc4-P2	SMC4___160122249.23-P2	0	1475850.0	0.998375394637667	0.9944486955887795
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smg1-P1P2	SMG1_-_18937299.23-P1P2	0	474464.0	0.9984192030780618	0.9953768688376539
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smg1-P1P2	SMG1_-_18937307.23-P1P2	0	693322.0	0.9992305832951087	0.9959365404762345
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smg1-P1P2	SMG1___18937294.23-P1P2	0	265972.0	0.9982487894670131	0.9954873733333457
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smug1-P1P2	SMUG1___54582695.23-P1P2	0	598844.0	0.9994810501334184	0.9953838306304561
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smug1-P1P2	SMUG1___54582719.23-P1P2	0	690986.0	0.9996273622766296	0.9957996509994739
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Smug1-P1P2	SMUG1___54582746.23-P1P2	0	719958.0	0.9993332134199537	0.9957957187942982
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P1	SNW1_-_78227263.23-P1	0	93394.0	0.9739472163513925	0.9717573845012544
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P1	SNW1___78227451.23-P1	0	66368.0	0.9609938540826213	0.9861558588019378
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P1	SNW1___78227476.23-P1	0	30902.0	0.9691740300078856	0.9727537788821675
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P2	SNW1___78221318.23-P2	0	981480.0	0.9976237618061878	0.9938902370773312
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P2	SNW1___78221331.23-P2	0	1258464.0	0.9981879804626255	0.9951601465106067
Adamson_T1	K562_SpCas9_target-1_HDR_oBA701_AX227_rep_2	Snw1-P2	SNW1___78221343.23-P2	0	1326814.0	0.9984582265262478	0.9968797393103418
