Sample	T1	T1	T1	T1	T2	T2	T2	T2	T3	T3	T3	T3	Overall	Overall	Overall
Prkg2	6.36186950717097	0.27258225836035965	1.0	inlier	3.0266160824141304	0.6958822399092282	1.0	inlier	3.0886829648570466	0.6863156102395345	1.0	inlier	-0.40478862821547107	14255.0	False
Cog7	5.430526319362084	0.36562407301815736	1.0	inlier	4.4746195965866775	0.48328641439607667	1.0	inlier	2.386679151055332	0.7934561921231618	1.0	inlier	-0.40488879058111255	14256.0	False
Ndfip2	2.0640113554839967	0.8402188475707352	1.0	inlier	3.683339741045248	0.5958451996951768	1.0	inlier	6.261561532593744	0.2815933926316311	1.0	inlier	-0.4049452101497934	14257.0	False
Cox7a1	6.20112845441637	0.2871373354005494	1.0	inlier	3.3487162676135447	0.6463918997584561	1.0	inlier	2.884345949975442	0.7178106616748683	1.0	inlier	-0.40500256605524915	14258.0	False
Tmem37	4.3756075638215215	0.4966971693286971	1.0	inlier	3.031003948076484	0.6952057639177224	1.0	inlier	4.8678408564497	0.43222122696896625	1.0	inlier	-0.4050136822115598	14259.0	False
Snph	7.673321911266242	0.17518229258681217	1.0	inlier	2.747240297717474	0.7388843029202509	1.0	inlier	2.19135798014353	0.8220832703865392	1.0	inlier	-0.4051380560868241	14260.0	False
Pcnx2	4.751374323593046	0.4469699416808941	1.0	inlier	4.749794738888189	0.4471721858367941	1.0	inlier	2.6976110217445393	0.7464837967955801	1.0	inlier	-0.40516651404080006	14261.0	False
Amtn	4.734092710493651	0.44918581280624725	1.0	inlier	3.4738464011676458	0.6273486439903978	1.0	inlier	4.0687984060520925	0.5395538298285544	1.0	inlier	-0.4051719044906827	14262.0	False
Chmp4c	1.417412204292224	0.9223991309513901	1.0	inlier	2.235200132114828	0.8157355477314931	1.0	inlier	8.375492663809045	0.13671970030891822	1.0	inlier	-0.405185899640996	14263.0	False
Actc1	6.434003547956003	0.266247969165751	1.0	inlier	2.659149379484484	0.7523589149136456	1.0	inlier	3.3998496110181424	0.638592827798493	1.0	inlier	-0.40522126120416724	14264.0	False
Zcchc24	2.7073144976357426	0.7449994921644125	1.0	inlier	5.397540658818461	0.36931175057001786	1.0	inlier	3.848012103225956	0.5714995730200388	1.0	inlier	-0.405308585902286	14265.0	False
Atp13a5	4.988065587938151	0.4173384183428007	1.0	inlier	1.6829406623948426	0.8910418975813622	1.0	inlier	5.7370504307832055	0.33265157943552337	1.0	inlier	-0.4053441578423622	14266.0	False
Scp2	6.660126694229131	0.24716867969310496	1.0	inlier	1.562111817471386	0.9057927462430776	1.0	inlier	4.356883279266759	0.49925715637639523	1.0	inlier	-0.40536472287642505	14267.0	False
Ecscr	4.132044559617547	0.5305657832720369	1.0	inlier	6.031494356768239	0.30316643438882496	1.0	inlier	1.8874128742055847	0.8644939950529329	1.0	inlier	-0.4053738293401021	14268.0	False
Ccdc184	1.1472593387633019	0.9498359323590015	1.0	inlier	4.5812626716253755	0.46908493771831306	1.0	inlier	6.117303661485696	0.29497156004185077	1.0	inlier	-0.4054583417125945	14269.0	False
Eps8l2	4.342680570724503	0.5012039408195299	1.0	inlier	4.5854696113984765	0.46852997142192243	1.0	inlier	3.230621747690474	0.6644790363650784	1.0	inlier	-0.40547516294549113	14270.0	False
Smug1	6.012581083582474	0.30499664883028155	1.0	inlier	3.2264114943898052	0.6651254909999997	1.0	inlier	3.167493104832689	0.674181260967637	1.0	inlier	-0.40551429149737667	14271.0	False
Fchsd2	1.339166515007038	0.9308503424861153	1.0	inlier	8.240928932421696	0.14344790751531145	1.0	inlier	2.05328206292537	0.8417244231116963	1.0	inlier	-0.40552879242175993	14272.0	False
Zfp607b	5.876889181012825	0.31838308493208356	1.0	inlier	1.184489320207983	0.9463567220051806	1.0	inlier	5.458867911314946	0.36247724737368214	1.0	inlier	-0.4055346967323415	14273.0	False
Lamc3	5.92390513169027	0.31369385389741555	1.0	inlier	3.933113003266772	0.5590857550497883	1.0	inlier	2.4957356031419993	0.777137160409463	1.0	inlier	-0.4055388639186794	14274.0	False
Urad	4.18532412285562	0.5230541718492858	1.0	inlier	3.4240959448426445	0.6349026998840521	1.0	inlier	4.603180124047357	0.46619808553588915	1.0	inlier	-0.4055779700009099	14275.0	False
Xaf1	1.7438102904141861	0.8833348380234467	1.0	inlier	8.768387148915984	0.11866674728327098	1.0	inlier	1.125691495746455	0.9518044938041196	1.0	inlier	-0.4055962350038927	14276.0	False
Itgb2	2.263389942333779	0.8116286061402977	1.0	inlier	5.497850032014843	0.35818169024660806	1.0	inlier	4.132170053379578	0.5305480253299375	1.0	inlier	-0.40559999124215057	14277.0	False
Rabep2	6.251748012586696	0.2824877511371472	1.0	inlier	3.906050115585436	0.5630203050790764	1.0	inlier	2.2267738293319383	0.8169593701627278	1.0	inlier	-0.4056016435711451	14278.0	False
Gnao1	6.868878374334191	0.23057606917786067	1.0	inlier	2.8248046819770503	0.7269737996847999	1.0	inlier	2.811965576566495	0.7289476716038653	1.0	inlier	-0.40581948152106184	14279.0	False
Moap1	1.3537808860878573	0.9293015937506843	1.0	inlier	9.164802179841436	0.10266856809734903	1.0	inlier	1.0478942117761063	0.9586110135399449	1.0	inlier	-0.405848756594512	14280.0	False
Otud5	4.689344494781873	0.45495607575814256	1.0	inlier	4.122515739108733	0.5319150452103214	1.0	inlier	3.395148778449323	0.6393088805385982	1.0	inlier	-0.40592382832851465	14281.0	False
Nectin4	4.072996388548976	0.5389548937040595	1.0	inlier	4.046730811934757	0.5427076798082504	1.0	inlier	4.031417001893543	0.5449015993261597	1.0	inlier	-0.405926449717319	14282.0	False
Hoxd3	4.0748812691718355	0.5386860809717512	1.0	inlier	5.783104157077462	0.32789919429463676	1.0	inlier	2.1844050878424888	0.8230853387127004	1.0	inlier	-0.40593555700917233	14283.0	False
Chpf	3.087736450262818	0.6864614513899688	1.0	inlier	5.75867195287265	0.33041387675420086	1.0	inlier	3.0985744184803794	0.6847916346924636	1.0	inlier	-0.40599653594400836	14284.0	False
Notch4	2.6651610193390023	0.7514415290796871	1.0	inlier	2.622272270659265	0.7579784281081445	1.0	inlier	6.812178151818451	0.23498779909378786	1.0	inlier	-0.4059999380752293	14285.0	False
Plekhf1	4.179474740510547	0.5238761126583137	1.0	inlier	3.0636739687175387	0.690169656322489	1.0	inlier	4.977277537355419	0.4186595671917315	1.0	inlier	-0.406007864318998	14286.0	False
Irf6	9.30396528817542	0.09753714735605146	1.0	inlier	1.5748572262978198	0.9042730049245045	1.0	inlier	1.9377457054729639	0.8576903298437396	1.0	inlier	-0.40601362353911913	14287.0	False
Slc44a4	2.368175562130528	0.7962037847181853	1.0	inlier	1.6877669921897729	0.8904372917223834	1.0	inlier	8.07173787870706	0.1523260771435785	1.0	inlier	-0.40603756220971027	14288.0	False
Gja5	6.7434336202546525	0.24043135464968024	1.0	inlier	0.6600068638257394	0.9850912861356753	1.0	inlier	5.215761060963697	0.39012004644829745	1.0	inlier	-0.4061103383805087	14289.0	False
Pdzd2	1.2303126830972475	0.9419364284348366	1.0	inlier	4.080206663503405	0.5379269598033006	1.0	inlier	6.553335015541489	0.2560337269122477	1.0	inlier	-0.4061108048226232	14290.0	False
Rab17	1.8885743195701001	0.8643381059481579	1.0	inlier	4.907384613982874	0.4272874491825899	1.0	inlier	5.079445104698037	0.40626180592220695	1.0	inlier	-0.40615128136560696	14291.0	False
Ms4a5	4.467818565604906	0.48420071616926186	1.0	inlier	0.9170240430546649	0.9689769401670794	1.0	inlier	6.992262422149997	0.22121639779133961	1.0	inlier	-0.4061884124527717	14292.0	False
Tgfbi	0.6943888978275741	0.9832752057726953	1.0	inlier	7.279456407688978	0.20067250512133983	1.0	inlier	3.633524434204382	0.6032868800890631	1.0	inlier	-0.4062230712335632	14293.0	False
Zscan18	4.87930206502193	0.43078736423972086	1.0	inlier	5.4935504530133406	0.3586536154318578	1.0	inlier	1.7568210531799557	0.8816649443747473	1.0	inlier	-0.40623391973384565	14294.0	False
Rhobtb3	2.2705937405097694	0.8105760288138225	1.0	inlier	7.004891227470772	0.22027679525584987	1.0	inlier	2.503286566417223	0.7760000265361781	1.0	inlier	-0.4062396808868283	14295.0	False
Tex48	6.547042783255578	0.25656414567147157	1.0	inlier	3.97836308158441	0.5525353399926696	1.0	inlier	1.8605764746812503	0.8680809706752328	1.0	inlier	-0.40630225655796054	14296.0	False
Pou4f2	7.524470277979834	0.18446372805017397	1.0	inlier	3.334552467745411	0.6485560122141727	1.0	inlier	1.662856336809872	0.8935455981853359	1.0	inlier	-0.40631317438968934	14297.0	False
Ptprk	5.718296866886997	0.3346018351572726	1.0	inlier	5.76055579940864	0.3302194571186595	1.0	inlier	0.7100323708101793	0.9824135409323943	1.0	inlier	-0.4064303364762198	14298.0	False
Upk3bl	4.4503519809378	0.48655352768982074	1.0	inlier	5.03503073354084	0.41161997642493264	1.0	inlier	2.6242894766149125	0.7576714071501978	1.0	inlier	-0.40643352975871755	14299.0	False
Tcl1b2	3.21064998269588	0.667546394375055	1.0	inlier	6.99783864922504	0.22080109997174602	1.0	inlier	1.6557827576825495	0.8944226112522282	1.0	inlier	-0.406459851533421	14300.0	False
Efcab5	4.809565989707784	0.43956046188892195	1.0	inlier	3.2905330522877274	0.6552913764381048	1.0	inlier	4.151317795473793	0.5278421204487087	1.0	inlier	-0.40651478216455234	14301.0	False
Arhgap23	1.3689713734831483	0.9276771421388762	1.0	inlier	5.709687835061045	0.33550003907837167	1.0	inlier	4.682424142408161	0.4558526318827576	1.0	inlier	-0.40654935857747826	14302.0	False
Slc25a29	3.1923413248825985	0.6703600948505168	1.0	inlier	4.811304324443167	0.43934035884787215	1.0	inlier	3.9921163021008503	0.5505515722977253	1.0	inlier	-0.4065666640534981	14303.0	False
Itgal	6.336145395032746	0.27487058963909416	1.0	inlier	2.154719985899641	0.8273488419676125	1.0	inlier	3.9791757664638423	0.552418024506544	1.0	inlier	-0.40658577596252954	14304.0	False
Shc4	2.356280609217131	0.7979665006449181	1.0	inlier	4.3985046750277474	0.49357690306948143	1.0	inlier	5.1838141890512555	0.39386180557117023	1.0	inlier	-0.4065938831013611	14305.0	False
Ctsc	1.2874649546702073	0.9362162251826328	1.0	inlier	2.4515392616382137	0.7837750097310056	1.0	inlier	8.216420623647895	0.1447047007465332	1.0	inlier	-0.40659513101918426	14306.0	False
Phlda1	1.752461379040436	0.8822253593183143	1.0	inlier	4.7776244734060125	0.44361760046326804	1.0	inlier	5.325448577171163	0.37746575754103473	1.0	inlier	-0.40659555094848315	14307.0	False
Slc48a1	6.035754193995294	0.302755413066492	1.0	inlier	1.3343688426123985	0.9313557337181851	1.0	inlier	5.121424968259272	0.4012419092038453	1.0	inlier	-0.4065956158278658	14308.0	False
Soat1	3.0464388108171763	0.6928263103127448	1.0	inlier	5.097062030909491	0.40414991369059283	1.0	inlier	3.819089087165102	0.5757456502399749	1.0	inlier	-0.40659603506006015	14309.0	False
Rit1	4.51901253506921	0.4773436634391578	1.0	inlier	4.060019301726102	0.5408074322800782	1.0	inlier	3.5915323453899575	0.6095851197382505	1.0	inlier	-0.40664173440493556	14310.0	False
Repin1	6.4264844281042475	0.2669025861839164	1.0	inlier	2.419800633314767	0.7885218131635044	1.0	inlier	3.6137760595165043	0.606246072279059	1.0	inlier	-0.4066546002620399	14311.0	False
Gria1	1.771347039739587	0.8797914775701765	1.0	inlier	4.762794432739341	0.44550950569983505	1.0	inlier	5.321768462503045	0.3778854705457666	1.0	inlier	-0.4066686717624161	14312.0	False
Ackr4	8.248777640421151	0.14304748883858176	1.0	inlier	1.8358225692655492	0.871363590584334	1.0	inlier	2.5902848259355817	0.7628408140234446	1.0	inlier	-0.4066742656027376	14313.0	False
Bmp1	2.437750345499768	0.785839409959216	1.0	inlier	6.3532797727236305	0.27334464627220467	1.0	inlier	3.029308062519967	0.695467216424652	1.0	inlier	-0.4067141099961371	14314.0	False
Spaca1	4.469082137206499	0.48403076959813507	1.0	inlier	1.8701008199378286	0.8668112541345154	1.0	inlier	5.9607299853918665	0.31005883874543105	1.0	inlier	-0.4067257169407907	14315.0	False
Commd6	5.2589525293837305	0.38510150935481224	1.0	inlier	3.2443311362684524	0.6623747382630594	1.0	inlier	3.7872178000385777	0.5804398136885642	1.0	inlier	-0.4067557665420439	14316.0	False
Ccdc8	6.183239494620352	0.28879510498948036	1.0	inlier	2.86248694211514	0.7211762508101551	1.0	inlier	3.358794970061145	0.6448529248634773	1.0	inlier	-0.40677484183361057	14317.0	False
Ccdc85b	0.6128428279148499	0.98740767942062	1.0	inlier	5.186583057166609	0.393536502921652	1.0	inlier	5.912326757953918	0.3148436188696675	1.0	inlier	-0.4067867647094981	14318.0	False
Arfgap3	3.618019964387097	0.6056097217663401	1.0	inlier	3.0865054928969085	0.6866511230690419	1.0	inlier	5.433137868503361	0.36533326982832337	1.0	inlier	-0.4068039864377162	14319.0	False
Lrit2	3.0185663630036137	0.6971232952326064	1.0	inlier	6.003139156517263	0.30591358468716345	1.0	inlier	2.873267790481809	0.719516547066612	1.0	inlier	-0.40684484581173175	14320.0	False
Stx6	2.1630758800184267	0.8261511894913613	1.0	inlier	2.8064136000956226	0.7298009684283392	1.0	inlier	7.040648593285354	0.2176347328435596	1.0	inlier	-0.40687041633483684	14321.0	False
Isoc2b	2.9000583475308894	0.7153905259618112	1.0	inlier	6.107952868548043	0.29585594002752913	1.0	inlier	2.867132953225379	0.7204610514256925	1.0	inlier	-0.4068945138795986	14322.0	False
Atxn3	5.194245309716625	0.3926372866340677	1.0	inlier	5.060532686974703	0.4085374910257147	1.0	inlier	1.9095052893960909	0.8615196881085625	1.0	inlier	-0.40694506934222363	14323.0	False
Lrrn4	2.896716750709921	0.7159052810495108	1.0	inlier	5.379958230636532	0.37128848151783134	1.0	inlier	3.6411762929696194	0.602141649992656	1.0	inlier	-0.40697086018973644	14324.0	False
Insc	4.468007954600163	0.48417524167249226	1.0	inlier	4.986059138375553	0.41758392169283964	1.0	inlier	2.641898188673881	0.7549894881373225	1.0	inlier	-0.4069957222738307	14325.0	False
Rsph3a	5.809746144803218	0.3251738697451827	1.0	inlier	3.2709945616634117	0.6582852434899004	1.0	inlier	3.2525092128987754	0.6611199725679595	1.0	inlier	-0.4070494487219427	14326.0	False
Slc9a5	6.899137294049635	0.2282503260292974	1.0	inlier	1.957523624822896	0.8549906959003359	1.0	inlier	3.665524483757651	0.5985026972083762	1.0	inlier	-0.40705591617474485	14327.0	False
Slc25a48	6.120624339319586	0.29465800321826885	1.0	inlier	5.001012800666485	0.41575659578036306	1.0	inlier	1.1334050967581792	0.9511044513708492	1.0	inlier	-0.40706439295478586	14328.0	False
Zfp280c				outlier	2.5465454637604603	0.7694694962536758	1.0	inlier	5.373337721685049	0.372034798487451	1.0	inlier	-0.4070732850908956	14329.0	False
Acot1	3.730013847463379	0.5889038596981873	1.0	inlier	4.140816811883323	0.5293252056479544	1.0	inlier	4.201349364232582	0.5208058359568759	1.0	inlier	-0.4071234596352717	14330.0	False
Nkx2-4	1.6262026610205058	0.8980626435174255	1.0	inlier	4.2512627583921	0.5138361406318387	1.0	inlier	5.979351978871443	0.30823324917273887	1.0	inlier	-0.40718045677907605	14331.0	False
Zfp317	3.2678066442381173	0.658773959691016	1.0	inlier	5.504230139281726	0.35748225368472664	1.0	inlier	3.1661160401121555	0.6743931030210979	1.0	inlier	-0.4072248795167774	14332.0	False
Dag1	1.7891453091461027	0.8774830880508475	1.0	inlier	6.315921082159814	0.27668059291427083	1.0	inlier	3.6329860359851893	0.6033674893496186	1.0	inlier	-0.4073501627338066	14333.0	False
Lin28a	1.8091203402219076	0.874875783006666	1.0	inlier	3.997554685909508	0.5497680714555285	1.0	inlier	6.075917023839349	0.298901810678049	1.0	inlier	-0.40742532881188986	14334.0	False
Noct	2.992125037581288	0.7011999980872229	1.0	inlier	2.6712397491330258	0.7505135529103153	1.0	inlier	6.415808551463043	0.26783428823626143	1.0	inlier	-0.40750318785156	14335.0	False
Cntrob	3.276605480902437	0.6574252318509212	1.0	inlier	3.756629981724733	0.5849595929057418	1.0	inlier	5.005706989556896	0.4151840948689318	1.0	inlier	-0.40751094268046767	14336.0	False
Amacr	4.086187619917812	0.5370750278035477	1.0	inlier	5.669360780564341	0.33973193544280766	1.0	inlier	2.241540434956896	0.81481352721988	1.0	inlier	-0.40756181907098776	14337.0	False
Fto	2.521917836586933	0.773190644445526	1.0	inlier	4.5249489435044525	0.4765523109422076	1.0	inlier	4.86659739721036	0.4323769807176473	1.0	inlier	-0.4076113000324459	14338.0	False
Coro2b	4.048382471022753	0.5424713149739339	1.0	inlier	2.2300312156701594	0.8164864835362916	1.0	inlier	5.927951706464303	0.3132927914664393	1.0	inlier	-0.4076286124765891	14339.0	False
Col14a1	3.5771934251133155	0.6117408196205972	1.0	inlier	4.439836405483889	0.48797324954734655	1.0	inlier	4.004101253106751	0.5488256211880742	1.0	inlier	-0.40765010817268027	14340.0	False
Zic2	3.483184811780434	0.6259334940522335	1.0	inlier	5.3080338079025395	0.3794548689337389	1.0	inlier	3.1662027574829565	0.6743797625459446	1.0	inlier	-0.4076549293714653	14341.0	False
Fgf15	4.1007338155835615	0.5350058862542657	1.0	inlier	1.6617877042438063	0.8936782524769519	1.0	inlier	6.483635071535188	0.26195988875265863	1.0	inlier	-0.4076560264382578	14342.0	False
Phkg2	6.463631092311605	0.2636813451460006	1.0	inlier	3.9073171525906925	0.5628358184480493	1.0	inlier	1.9666010574138362	0.8537468569675374	1.0	inlier	-0.4076599303499222	14343.0	False
Ehbp1l1	2.6123887490626054	0.7594820612924461	1.0	inlier	6.494757756694945	0.2610067111710852	1.0	inlier	2.690093260743855	0.7476332073742955	1.0	inlier	-0.40766791908666006	14344.0	False
Gsc	1.888752348788268	0.864314206169043	1.0	inlier	4.764367238600955	0.44530861223818374	1.0	inlier	5.181286656355924	0.39415892042949574	1.0	inlier	-0.4076692336502827	14345.0	False
Gpatch2l	4.414595287184484	0.49139095915182296	1.0	inlier	3.6848077139923237	0.5956264170427275	1.0	inlier	4.050401197447952	0.5421824886894898	1.0	inlier	-0.4076741763161538	14346.0	False
Prss53	3.74329851326321	0.5869338912918359	1.0	inlier	4.944895252343699	0.4226422420201429	1.0	inlier	3.316075209323138	0.6513814890743087	1.0	inlier	-0.40769787945389346	14347.0	False
Mnt	3.8569251731525425	0.5701937878575989	1.0	inlier	6.341957052677007	0.27435224601397445	1.0	inlier	1.7279123081960777	0.8853646891495256	1.0	inlier	-0.40773501099282755	14348.0	False
Msi2	2.9106203939845443	0.7137633092278957	1.0	inlier	1.4836629092829263	0.9149473755888851	1.0	inlier	7.740846359027621	0.17110831573585394	1.0	inlier	-0.4078174299418331	14349.0	False
Fxyd5	3.5952705922691512	0.6090235312978958	1.0	inlier	3.560743201545474	0.614217001186334	1.0	inlier	4.910496521832428	0.42690078468713766	1.0	inlier	-0.40799638432824065	14350.0	False
Gm12888	3.494607503849762	0.6242037378693778	1.0	inlier	2.6621501222600674	0.7519010405213369	1.0	inlier	5.954293430185773	0.31069180775982574	1.0	inlier	-0.4080509773246524	14351.0	False
Bcam	1.7521989173287311	0.8822590698040192	1.0	inlier	6.532860038753295	0.2577630336544028	1.0	inlier	3.41176689999735	0.6367784221746167	1.0	inlier	-0.4080800919337763	14352.0	False
Kcnk6	4.953827826163402	0.42154108574345706	1.0	inlier	3.288066140143365	0.6556692402440829	1.0	inlier	3.971519371241597	0.5535237312844055	1.0	inlier	-0.4081044264357568	14353.0	False
Sox6	5.948549275753055	0.3112575404201601	1.0	inlier	1.3569696194038225	0.9289618274834212	1.0	inlier	5.123916016949985	0.4009453974631253	1.0	inlier	-0.4081795827169685	14354.0	False
Dipk1c	3.2587215001217085	0.6601670842985325	1.0	inlier	4.6065607263125035	0.46575378780576115	1.0	inlier	4.094810924046291	0.5358479099746185	1.0	inlier	-0.40823754038697885	14355.0	False
Lrwd1	9.015963966118296	0.10842910071906942	1.0	inlier	1.4620398716305099	0.9174083931754198	1.0	inlier	2.2427650808548574	0.8146353222353668	1.0	inlier	-0.40827941850920596	14356.0	False
Sav1	6.937555838229895	0.22532594053182753	1.0	inlier	1.32621749837412	0.9322109363924739	1.0	inlier	4.258354353415551	0.5128500137923337	1.0	inlier	-0.4083723002776832	14357.0	False
Depdc1b	4.860900206871779	0.4330910767117019	1.0	inlier	4.565441397037356	0.47117563551224984	1.0	inlier	2.688723559284835	0.7478425714887097	1.0	inlier	-0.40838704624660366	14358.0	False
Traf7	4.397833610741317	0.4936681904055019	1.0	inlier	5.885774303758861	0.31749275531384646	1.0	inlier	1.7021443329113761	0.8886294993688532	1.0	inlier	-0.4084245659720899	14359.0	False
Lilrb4a	4.160569551515376	0.5265372552276024	1.0	inlier	2.1243539675980916	0.8316845198711891	1.0	inlier	5.912612500229167	0.31481520435602595	1.0	inlier	-0.40843241204620934	14360.0	False
Cpne1	7.225297229563976	0.20441663451976533	1.0	inlier	2.932428159958571	0.7104027481631909	1.0	inlier	2.288296184838394	0.8079843031196992	1.0	inlier	-0.40848971504794607	14361.0	False
Nol4l	4.857358283611297	0.4335354205064348	1.0	inlier	5.100046622181453	0.4037928816063625	1.0	inlier	2.119890709967734	0.8323195338377523	1.0	inlier	-0.4085077608992689	14362.0	False
Rflnb	1.3384052928507852	0.9309306309701886	1.0	inlier	7.97973376374108	0.15735608208738472	1.0	inlier	2.2325624226178493	0.816118835284707	1.0	inlier	-0.40853482021553855	14363.0	False
Pigp	1.3846199168428444	0.9259882667314397	1.0	inlier	2.7964775827669044	0.7313276480885821	1.0	inlier	7.697573772042902	0.1737094220619837	1.0	inlier	-0.40856115712861113	14364.0	False
Cfap65	2.8220124554773847	0.7274031429363252	1.0	inlier	4.845384117760693	0.4350398398086144	1.0	inlier	4.223427667397571	0.5177166928576115	1.0	inlier	-0.4085852673689163	14365.0	False
Cytl1	2.1091365947852183	0.833847162573549	1.0	inlier	6.859610719472455	0.2312923710612066	1.0	inlier	2.7252212134584375	0.7422583446381685	1.0	inlier	-0.4086106065194746	14366.0	False
Ptn	2.372818940781785	0.7955149182258181	1.0	inlier	5.42783702357948	0.36592371117891476	1.0	inlier	4.008769305789283	0.5481540758176677	1.0	inlier	-0.4086110880609344	14367.0	False
Adam28	3.0656148345836725	0.6898705157087472	1.0	inlier	5.450082598749881	0.36345055749642097	1.0	inlier	3.35978074476358	0.6447024454055643	1.0	inlier	-0.4086287674349886	14368.0	False
Rexo1	3.407283907324194	0.6374608058931406	1.0	inlier	4.960304622073533	0.420743875566424	1.0	inlier	3.5719030482679033	0.6125368026702784	1.0	inlier	-0.4086342160861762	14369.0	False
Crlf2	7.061409296041841	0.21611313972729662	1.0	inlier	2.5811253842059374	0.764230917867183	1.0	inlier	2.804518404803271	0.7300922084676057	1.0	inlier	-0.4086372440380967	14370.0	False
Fv1	1.5781224771397462	0.9038822435473245	1.0	inlier	6.890383405963357	0.22892112199838643	1.0	inlier	3.1691730493033843	0.6739228355712317	1.0	inlier	-0.4086781499021728	14371.0	False
Cfap97d1				outlier	2.76330259697702	0.736420859422907	1.0	inlier	5.107707202188087	0.4028774878490604	1.0	inlier	-0.40868250433044045	14372.0	False
Ripk2	6.948927151782515	0.22446645764418793	1.0	inlier	4.600812761860959	0.46650937333644227	1.0	inlier	0.7580814774305068	0.9796296415706918	1.0	inlier	-0.40869259586125306	14373.0	False
Plcxd1	8.556427035388705	0.1281193982776091	1.0	inlier	1.4738326921270588	0.9160696171507645	1.0	inlier	2.6308748291966886	0.7566688020328867	1.0	inlier	-0.4086978877894664	14374.0	False
Invs	2.097107248987129	0.835551829771059	1.0	inlier	3.5658428294025817	0.6134490293365961	1.0	inlier	6.231248539208972	0.2843633540033491	1.0	inlier	-0.40875244569503116	14375.0	False
Fibcd1	2.5873383664635554	0.7632881013790532	1.0	inlier	2.8905162414372647	0.7168603542677401	1.0	inlier	6.505499318576905	0.2600888980493281	1.0	inlier	-0.40878993950665515	14376.0	False
Atxn1	4.511931738286678	0.47828860148305585	1.0	inlier	2.1785389172015406	0.8239297755441455	1.0	inlier	5.526202523197821	0.35508123338568465	1.0	inlier	-0.40879618078090924	14377.0	False
Naif1	1.7069515224314007	0.888022824722306	1.0	inlier	4.969529080403559	0.4196102239157662	1.0	inlier	5.089613408819876	0.4050419123738902	1.0	inlier	-0.4088123193639979	14378.0	False
Antxr1	4.375800117240014	0.49667088239629875	1.0	inlier	3.1796886525308454	0.6723054907891205	1.0	inlier	4.583259431015387	0.468821481205016	1.0	inlier	-0.4088544965547019	14379.0	False
Gdi1	4.2960383993811195	0.50762722822906	1.0	inlier	4.1014589973991455	0.5349028372228503	1.0	inlier	3.675345956200492	0.5970370930182403	1.0	inlier	-0.4088666757199855	14380.0	False
Metrnl	3.056051273430525	0.6913445792233245	1.0	inlier	6.975043136768659	0.22250300870600503	1.0	inlier	1.740058165705953	0.8838149664290067	1.0	inlier	-0.40887105594140233	14381.0	False
9430015G10Rik	1.883954378636004	0.8649578777896689	1.0	inlier	4.465489683319875	0.48451403623614353	1.0	inlier	5.463286091292304	0.3619884916445485	1.0	inlier	-0.40888159081881104	14382.0	False
Jakmip1	3.3344688593843217	0.6485687915092092	1.0	inlier	4.046741749043348	0.5427061144596419	1.0	inlier	4.600108157128612	0.4666020475745005	1.0	inlier	-0.4088827815514398	14383.0	False
Gys1	1.7475235427461941	0.8828590445280868	1.0	inlier	7.967282861548689	0.15804797468707998	1.0	inlier	1.864094403164	0.8676124145704704	1.0	inlier	-0.40892223058044214	14384.0	False
Col23a1	3.0332879842274276	0.6948536405921805	1.0	inlier	2.7416320608744673	0.7397440050541001	1.0	inlier	6.256807480384705	0.28202636955931726	1.0	inlier	-0.4089336440322608	14385.0	False
Lman2l	6.146049032403283	0.29226604881716667	1.0	inlier	3.0582981921604278	0.6909982417415441	1.0	inlier	3.112798635882465	0.6826005367521466	1.0	inlier	-0.40894626910631754	14386.0	False
St3gal3	3.924870817900467	0.5602827244146464	1.0	inlier	3.94937873556742	0.5567270064034016	1.0	inlier	4.168508549233897	0.5254188822746743	1.0	inlier	-0.4089625257448756	14387.0	False
Neurod2	2.2789481839428	0.8093538006827486	1.0	inlier	4.643026997955227	0.46097787299406057	1.0	inlier	4.915596919983499	0.42626755002350203	1.0	inlier	-0.40896772692704014	14388.0	False
Pou2f2	2.3834788854762965	0.7939318729155568	1.0	inlier	3.8208570010964147	0.5754857278064451	1.0	inlier	5.694519634937304	0.3370870484081181	1.0	inlier	-0.40898051738060076	14389.0	False
Zfp787	2.7425629321556113	0.7396013248005429	1.0	inlier	4.123248357997832	0.5318112455753904	1.0	inlier	5.048398284241822	0.4100022183650225	1.0	inlier	-0.40901045322385604	14390.0	False
Gabrb2	4.597009356433682	0.46700975696296976	1.0	inlier	2.661694928978707	0.7519705027380316	1.0	inlier	4.928973673122026	0.4246097621899172	1.0	inlier	-0.4090124859089223	14391.0	False
Eva1a	3.515552774219752	0.6210356129296507	1.0	inlier	2.454375825466444	0.7833499368275935	1.0	inlier	6.123110992699419	0.294423373348772	1.0	inlier	-0.4090556211828313	14392.0	False
Mgat5b	1.633028587130335	0.8972266338493692	1.0	inlier	0.5372571138851472	0.9906954925775288	1.0	inlier	9.855619168396498	0.07943111810853531	1.0	inlier	-0.40912350854350504	14393.0	False
Pdia2	4.7090177716832295	0.45241343895144825	1.0	inlier	2.881910244245636	0.7181857609333951	1.0	inlier	4.590137146428087	0.46791471701884624	1.0	inlier	-0.40912893562883496	14394.0	False
Rwdd2b	3.7515760347273233	0.5857077376279761	1.0	inlier	2.7318002610105983	0.7412505974318396	1.0	inlier	5.6129775810692175	0.3457164417914852	1.0	inlier	-0.40913168625915536	14395.0	False
