Sample	T1	T2	T3	Overall	Overall	Overall
Setdb1	15.854548525919345		93.91423566453129	4.1812451394115175	360.0	False
Topbp1	79.5131791246471	33.63267870397744	54.63806038007289	4.159691457070901	361.0	False
Tsen34		59.20111296675805	45.20659372889968	4.156629338700648	362.0	False
Btbd35f4	53.100814569606754	33.79610031339516	77.8981491565868	4.150075279874167	363.0	False
Slx	83.74177118449612	50.08100856318118	32.51188665198088	4.131671902695975	364.0	False
Osbp	87.28561005546939	52.70699093134987	25.65435825414254	4.104462044565952	365.0	False
Trim28	56.79172495642941	31.785541079964542	75.17371773535226	4.10332314113953	366.0	False
Copb2		49.673535830182146	53.998498827298825	4.097633749950431	367.0	False
Brf2		61.607330072915204	41.29589113974181	4.09422099451841	368.0	False
Cct2		16.781873591746034	88.64849157261548	4.090544695166193	369.0	False
Serf2	75.28662857268667	47.21351249520978	41.62374914233573	4.085179420691169	370.0	False
Lyrm4		64.44513947404722	37.88797260234562	4.075696176752383	371.0	False
Rps3	83.29417315273777		30.122925384432744	4.037005487600302	372.0	False
Psmg2	81.8538702721052	43.494341902295574	37.402776999075115	4.016524883961399	373.0	False
Cox6c	36.67373515278367	84.23362249371192	34.911949069410284	4.016373926640356	374.0	False
Ube2n	47.39519835982472	57.64735395048713	53.380146326704505	4.015626215002082	375.0	False
Rpf2		46.64258593113997	55.325477334278816	4.011635841607148	376.0	False
Romo1		38.45034290216115	63.521803882068575	3.990026904204827	377.0	False
Vmn2r87	57.7332545291773	19.780411449763438	82.15140116504794	3.9545501210419753	378.0	False
Eif2b2	32.458049480841844	69.28344268330834	51.66955719656894	3.929391289008537	379.0	False
Il13ra2	80.45824498159459	30.85086617611113	49.11477907253183	3.9274355331775688	380.0	False
Rrp7a	33.25366497506406	46.57446475579448	74.83818169827326	3.924940221730099	381.0	False
Nup85	47.36748269656965	18.932179560160463	91.03100831483617	3.9137457244606195	382.0	False
Mrpl16		53.98241680291331	45.39977475466769	3.9128945175668894	383.0	False
Sox2	52.330687965244195	36.38349614056614	67.8945492027331	3.907422586032059	384.0	False
Dpy30	21.47308595539953	50.57896026125299	80.52492294865995	3.9045660573830268	385.0	False
Cyb5r4	117.79437410990971	32.09142835710806	13.446892155771259	3.903506652642424	386.0	False
Smc1a		44.9495840686309	54.3413827841877	3.8846900857399382	387.0	False
Psmb1		25.30681586978	74.72325361138843	3.866234015024377	388.0	False
Cfap418	149.10749895242276	7.552942462565544	9.706190061727318	3.856192144959697	389.0	False
Nxt1		41.92350986753044	56.65993419196234	3.844279389824509	390.0	False
Cenph	48.631431861006575		57.06262020748062	3.8436795269741006	391.0	False
Phax	49.94388922682012	24.53338720771604	80.40113068907826	3.840984897153907	392.0	False
Ube2c	57.32365286125255	24.28199214529956	73.93922254915127	3.838164712586307	393.0	False
2700062C07Rik	57.35339732759386	45.40676000173587	51.174958939645954	3.8264588406001394	394.0	False
Pou5f1	20.629899759647614	52.85380593259919	76.29854645841286	3.8259799859483636	395.0	False
Smc3		62.7665153945312	33.860409220171356	3.81024813642557	396.0	False
Brca1		63.09920309565419	33.429729444053564	3.806651430683868	397.0	False
Sec13		55.98238567151576	40.852616588130005	3.8017155379414014	398.0	False
Bop1		29.923403989794103	68.42485948546424	3.8015963778531745	399.0	False
Gm10024	49.85064537787123	29.18961909075308	73.9422326116387	3.791721942343416	400.0	False
Eprs	59.959546498834825	60.50423524752611	31.63546332402642	3.7892444297099566	401.0	False
Eif1		67.71245716889935	28.13662153655792	3.787830878770098	402.0	False
Wdr48	48.20669590051844	67.48387462426126	34.525314395591515	3.7803425864589997	403.0	False
Trp53bp1	47.823024776621004	66.04832370053064	36.37918700674249	3.780032829437068	404.0	False
Polr2i	74.53185956703514	58.15012044992425	20.02867532074625	3.7588964806211087	405.0	False
Mcrs1	111.84852060536805	18.917704288075786	27.61578645169827	3.7474743777659256	406.0	False
Adam34	29.00069141871675	82.93719027758137	34.32367021197399	3.7462452291718016	407.0	False
Ptdss1		67.43728949029642	27.489634991831792	3.7449225238766286	408.0	False
Ifnab	24.293536457153653	41.14353892977329	82.26310882818544	3.730458085229572	409.0	False
1110059E24Rik		49.787933863375095	45.840661717683666	3.7300579925427613	410.0	False
Rcc1	33.662535978281646	61.347665317127415	52.44110601065736	3.7298923136896733	411.0	False
Guk1	51.019870775994356	56.37065050255486	42.02738730628215	3.7276485086891094	412.0	False
Med20	57.999462806542994	43.999068179961775	48.83374627299722	3.7273661393923176	413.0	False
Gm5941	50.749175784125306	47.16235059980181	51.979167887180516	3.7265641188717815	414.0	False
Gemin8		53.47557696812892	41.80620554973994	3.7240070011367363	415.0	False
Pde6d		59.99094144221993	34.795507241476734	3.718686400294979	416.0	False
Tti1	38.5849270485581	40.19995448454235	69.8056436186179	3.711980818074364	417.0	False
Ckap5		20.7255925456743	75.97279544443282	3.7016655192992958	418.0	False
Ddx56	26.530202611518067	66.58843948376486	52.29483397461936	3.6989865328303697	419.0	False
Sap18		52.602473262775575	41.891218236765084	3.6856394243602337	420.0	False
Pnp2	22.68186136078238	61.47654474481585	60.533467202820255	3.6797521875316073	421.0	False
Mrgpra2a	44.61887094945109	70.03901962336825	31.426726247184153	3.6699414921811244	422.0	False
Cpsf4	25.432636870405283	79.81084493424082	38.31222262632429	3.6691688137417793	423.0	False
Cdc5l	7.580510670594724	56.06443741699245	79.10279954786094	3.657316298150412	424.0	False
Car2		82.35397388159106	9.688170958544937	3.652668588396289	425.0	False
Usp7	76.25795780123873	30.71637606573256	43.87309670179709	3.6481174579130293	426.0	False
9030619P08Rik		59.94232919004787	33.22639186696388	3.6445675917479687	427.0	False
Vmn1r232	77.15385914487281	19.30653969209057	54.749379682570165	3.636173163094977	428.0	False
Cip2a	31.54049294732132	37.75654640758154	76.21128513566534	3.6353314004053368	429.0	False
Scap	44.04071296601666	66.95400148397763	33.84921226100518	3.6284176575225735	430.0	False
Usp5		32.873986543176656	61.115773151959004	3.610103041647645	431.0	False
Krtap19-2	60.75605484793878	22.150959065864637	65.58636792542212	3.608821417304869	432.0	False
Mis18bp1		44.59634965004272	48.65433976704228	3.607488120845299	433.0	False
Atp6v0b	39.52378138113946	34.12357294896352	71.78860355472376	3.602129643386135	434.0	False
Mdm4	10.12308601446189	57.11974982223543	73.65897011589925	3.5950839472287477	435.0	False
Mcm8		43.706375271496555	49.25850840015874	3.5920485147958505	436.0	False
Top2a	32.39363616747253	43.88233709675697	67.39258914229251	3.5874765174477274	437.0	False
Ints7		54.5153603041992	37.54735188001685	3.5795438185648516	438.0	False
Cnot8		18.118586857582162	75.7135989447376	3.563638960935251	439.0	False
Crnkl1	57.83267461840438	41.002818191892466	46.73755862195626	3.5622050151697926	440.0	False
Glrx2	120.01848837346327	12.397608333943055	21.05145703191355	3.5609369208051382	441.0	False
Cdca8	90.23488318151483	20.677939374622934	38.78480174728593	3.552269509467966	442.0	False
Rtraf	85.13250747466098	22.33259815810303	41.540830731978296	3.5498056476230375	443.0	False
Kif23		57.53604249884394	33.63596188602463	3.5468424240762566	444.0	False
Vmn2r81		27.023389253104032	65.85059873111523	3.5435056729103533	445.0	False
Zpld1	22.404553399460777	81.18215979418963	35.179340343026055	3.534871746896863	446.0	False
Drap1		31.557339334511383	60.834778344407894	3.5335292376705514	447.0	False
Tomm22		55.07825830968944	35.89157342653468	3.5310567131603587	448.0	False
Kin		20.558268681042826	72.29644691467394	3.5254235742726796	449.0	False
Sbds		42.14108917014486	49.37074960865208	3.5214265905976845	450.0	False
Pole	54.2691661154667	31.33632812857344	58.30220773211331	3.5052403967950134	451.0	False
Rfc3		25.20551045854947	66.88881591706357	3.5030100273010163	452.0	False
Cdk7		22.692101417597915	69.54325512090888	3.502773278478847	453.0	False
Nup160		69.98424039211928	19.334326661486	3.4951911702086287	454.0	False
Trim34a	75.84717113914756	29.76843143407209	40.03516234024627	3.489247296598777	455.0	False
Sod1		63.34017240684438	26.17626199789638	3.4865642252684745	456.0	False
Rad51ap1	33.47327555690702	70.07872970793707	34.92825909841908	3.472423440828125	457.0	False
Kctd9		45.40361132512232	44.82892660289548	3.471595666386055	458.0	False
Hspe1		37.01048707757441	53.51944234234562	3.4628672084852488	459.0	False
Mga		73.88073368625071	14.503388241632411	3.46281949730255	460.0	False
Chchd4	41.88141069298467	43.61989073927245	54.64166140819401	3.450333269105857	461.0	False
Vmn1r212	42.624197349498516	50.9990112523792		3.4492367285067798	462.0	False
Chmp2a	84.78742138069168	35.36224048593914	24.51536577014335	3.441618269539634	463.0	False
Sart3		45.72856297931809	43.66243682083117	3.433971058394466	464.0	False
Uspl1	18.444807996419172	58.84877864806233	58.79659646101424	3.4258466978089266	465.0	False
Prc1		21.502539128161168	68.9182155646298	3.4166145676015094	466.0	False
Pwp2	28.047135635105814	58.387078419241334	50.3088744977645	3.4154050130925153	467.0	False
Vmn2r98	56.1990286571813	36.580253097850125	47.94983862515511	3.411687966938357	468.0	False
Med14	26.532198239515523	54.013559526394495	56.022690369029576	3.4069817553747015	469.0	False
Krtap19-1	34.93247589497392	58.38360185919896	43.48792956730902	3.396081447283295	470.0	False
Lsm11		24.445487045807223	65.05474158705755	3.3823425708418027	471.0	False
Vmn1r204	34.24141317010045	56.71004506065027		3.380904221040584	472.0	False
Fam111a		64.37820528243486	22.554784580047258	3.371167792454677	473.0	False
Psmb7	23.60382222935703	59.15789120563785	52.032763126737876	3.3710216202186003	474.0	False
Dnlz	18.81903825032022	60.09833346307435	55.028585204361505	3.3615322810256347	475.0	False
Vmn2r97	38.575376998540584	34.054931087665175	64.72162510121812	3.3584336645535706	476.0	False
Zfp85	84.78843088662542	48.61784857457013	7.6201933755466005	3.3541828693488043	477.0	False
Rbm8a	71.14191019954309	21.272189436488905	48.5740854367146	3.346480736888075	478.0	False
Usp1		47.99734898575304	39.162727137458816	3.3379722109475107	479.0	False
Ddx41		51.45420028003055	35.33394863572924	3.330158553807359	480.0	False
Strap		39.945827602406176	47.467747844275664	3.3281451159193614	481.0	False
Phb	23.810101116075188	57.232796686422205	52.4609150069761	3.327618950635557	482.0	False
Riok1	51.21698732731296	37.63743498339048	48.39596508944712	3.3228141915409704	483.0	False
Ncapg2	19.21104814438648	44.5579936451814	69.39303750450176	3.308861721273164	484.0	False
Brf1	46.64531096210454	37.20337324036479	52.45803444141618	3.3073303290401643	485.0	False
Naca	25.074426488084054	40.380087116284166	68.3588391402511	3.3032774954861384	486.0	False
Marchf5	65.71511510462183	34.64170440341834	37.87732476703728	3.302909626141252	487.0	False
Toe1		42.65608299658556	43.9688472818485	3.299285826634855	488.0	False
Saa2	45.981252167726446	68.03927512180188	20.00770737671298	3.2945922511975305	489.0	False
Sbno1	33.89911689757518	39.2337460989905	61.305505949510675	3.2931626108787526	490.0	False
Rfc2	15.197325334515243	45.326382617649166	71.66027833972899	3.292745089096094	491.0	False
Cenpm		39.947324438384044	46.66195243095001	3.291363159877731	492.0	False
Ttc27		46.21122372494277	40.01720619788452	3.2906097774680254	493.0	False
Krtap6-5	33.25303623273042	46.39807003204715	54.19030960356522	3.2896550391112718	494.0	False
Atp5o		45.43562818251498	40.76918896555029	3.287466312994038	495.0	False
Psmd12		53.60708306666614	31.886976058850017	3.27669900452167	496.0	False
Lrr1		37.37899132775702	48.968935489838564	3.2725767529566943	497.0	False
C1d	43.71739608214601	32.63955815030038	58.74151476251514	3.2713990599479015	498.0	False
Fkbp3		27.733328074861713	58.76224055991031	3.2536668267084496	499.0	False
Oxa1l		26.414408276523492	60.02561658190118	3.2476174143686825	500.0	False
Ncapd2	61.28895429828075	16.870647960438752	58.576500720075735	3.239324425323193	501.0	False
Farsa	41.86982154502364	56.928194758358664	33.335133529472316	3.2297455516193057	502.0	False
Hrob	24.594234953072313	54.07727086642612	51.88172060930086	3.229643882813972	503.0	False
Il6st		44.868769858866145	40.09781418127857	3.2293255109835015	504.0	False
Gm14744	67.92242273944893	39.83866372468968	27.8356482863827	3.224921590074239	505.0	False
Pno1	45.41065479818777	54.291171676617026	32.733305027950614	3.2233867302025416	506.0	False
Supt6		31.37760505810148	54.15628621894596	3.2193786132741495	507.0	False
Adam26a	50.46816733353771	51.29012059354838	31.22786110356472	3.2193112873201333	508.0	False
Gars		57.0245846154686	26.900924348254176	3.214051107338421	509.0	False
Psg23	59.033913040028374	52.62698753131015	21.90577948862032	3.21304077969759	510.0	False
Obp1a	37.17371676515066	48.27264152775077	45.931338063579204	3.2058008974430408	511.0	False
Ints11	30.32271267269688	53.40344900542298	46.53226365114878	3.2018428054562365	512.0	False
Ssxb2	48.69369020138058	44.65444778436928	39.254845813820005	3.201315701862829	513.0	False
Mbtps2		17.267265838954103	68.67736105761023	3.200623319423798	514.0	False
Dhx16		26.650038142290047	58.69150105359225	3.198003238589066	515.0	False
Txn1	31.46855157867472	47.36389892272573	51.5292730236683	3.190756351237761	516.0	False
Smarca4	14.596384049468265	46.35818194850547	67.6171877140848	3.1862822941441458	517.0	False
Cox16		33.493842830617126	51.14997101306095	3.184299748592632	518.0	False
Naa20		40.26371345083276	43.931592433637874	3.181797928430697	519.0	False
Incenp		21.669628204528728	63.4710023114075	3.1755638172616734	520.0	False
Ube2cbp		52.94660282004428	30.1880013829634	3.1670281667689073	521.0	False
Rpp14	40.49857579706015		49.52815665964929	3.1646256597986024	522.0	False
Shq1	16.905818290150034	44.017463772115654	67.28962310661213	3.164086567656279	523.0	False
Set	16.794686993006234		70.82381996317216	3.1638283321596994	524.0	False
Tiprl		10.205704703746159	75.3292047133912	3.1630967149127422	525.0	False
Zfp938	42.551354962598765	13.441311568845979	76.50671473530939	3.1616843076866297	526.0	False
Cycs	31.233594182227247	68.7401169167831	28.093740766094452	3.159438737522977	527.0	False
Rnf40	68.21363753737604	41.89432657011904	23.175129686304956	3.157126613352594	528.0	False
Aasdhppt	62.1570587352696	45.85027612806462	24.40379561725584	3.156182237936985	529.0	False
Grpel1	15.584504090074045	64.91757879637686	46.07787389999954	3.155429914711309	530.0	False
Zfp131		66.07181184881203	15.744884751875478	3.1416714673321198	531.0	False
Dnajb6	44.59175454093489	27.36973193522707	59.20233494928834	3.1393912924478555	532.0	False
Khdc1b	47.62975832012659	40.73641309974145	42.32449894885522	3.1393297426902893	533.0	False
Hltf	6.661065248410794	60.35162022469354	58.21383767362278	3.1335063998969748	534.0	False
Sec61a1		40.84005399463415	42.24899130498493	3.132734624394603	535.0	False
Hsbp1l1	31.53885367876224		56.74449712092553	3.126220707251092	536.0	False
Pdcd2l		30.41413959791355	53.129779606800085	3.125800589532747	537.0	False
Csnk1a1	39.344066353766564	20.50299982382086	70.648617967358	3.122978129799765	538.0	False
Dppa4	58.33332327278576	32.97372882033266	40.21800527829575	3.1180852791087967	539.0	False
H2-Q6		26.110250399894458	57.368604208857946	3.111374127573945	540.0	False
Ctcf	65.19663647053815	13.525315166108872	54.33061340857171	3.109058163935778	541.0	False
Esp24	38.43077602793613	44.84957122782204	45.02715122166403	3.102249787304858	542.0	False
Abt1	15.652139808457358	57.376573969223415	51.92393553180565	3.092228117255454	543.0	False
Havcr2	127.0479398302774	10.742103694186897	1.079983766670065	3.0912876699645846	544.0	False
Sult2a5	29.39181106757471	75.64973911287429	19.81789708167653	3.0795427493286454	545.0	False
Lars	47.98241476991906	46.28746785178364	33.9818354950496	3.073724658828805	546.0	False
Fbxw28	37.2291703185141	29.2197097621311	61.696673665373794	3.073284807615766	547.0	False
Mettl7a2	20.818204880554596	51.55688005182512	52.667183314198006	3.0687508916952058	548.0	False
Cdc27		45.41948372636831	35.9478095300555	3.066171127521156	549.0	False
Snupn	43.440090709294225	58.68737572180148	24.50027410634419	3.06017059038845	550.0	False
Myl12b		27.659329475380126	54.278755321848834	3.045025818055535	551.0	False
Grwd1	49.27974539006392	24.438976470849667	54.894924173056964	3.0420181188411504	552.0	False
Pnp	55.97255759765124	59.097126575479486	12.078029711928735	3.038210114085221	553.0	False
Pkmyt1	34.896798292482295	37.37229691751622	53.885489076818246	3.034210941783446	554.0	False
